source_report,run_label,processor_name,requested_threads,elapsed_s,command,arithmetic_intensity_flop_per_byte,throughput_gflops,bandwidth_gbs,profiler_utilization_pct,dp_peak_gflops,sp_peak_gflops,dram_bw_gbs,throughput_gain_vs_base,ideal_speedup,walltime_speedup_vs_base,walltime_parallel_efficiency_pct,ai_from_ratio_flop_per_byte,ridge_point_flop_per_byte,roof_at_ai_gflops,roof_fraction_pct,dp_peak_fraction_pct,dram_bw_fraction_pct,ai_consistency_error_pct,bound_regime,threads,ai,gflops,gbs,util
rooflines_stacking/slurm-2622146_wsc_dirty_t0-255_c0-255_16384pix_20deg_1cores_uprof_roofline/AMDuProfPcm-Roofline_Mar-07-2026_07-00-32/report.json,slurm-2622146_wsc_dirty_t0-255_c0-255_16384pix_20deg_1cores_uprof_roofline,AMD EPYC 9334 32-Core Processor,1,11689.668,AMDuProfPcm roofline -O /work/seams/orliac/oskar/skalow/gleam_benchmarks/profiling_cpu/slurm-2622146_wsc_dirty_t0-255_c0-255_16384pix_20deg_1cores_uprof_roofline /home/orliac/MYSPACK/v1.1.1/environments/kuma_111_idg_dev/.spack-env/view/bin/wsclean -j 1 -abs-mem 333 -verbose -log-time -channel-range 0 256 -size 16384 16384 -scale 4.3945312asec -pol I -weight natural -name /work/seams/orliac/oskar/skalow/gleam_benchmarks/profiling_cpu/slurm-2622146_wsc_dirty_t0-255_c0-255_16384pix_20deg_1cores -niter 0 -interval 0 256 -gridder idg -idg-mode cpu /scratch/orliac/SEAMS_1/oskar_skalow_gleam_256t_151MHz_256c_single.ms,45.7854,55.0707,1.2028,1.9748,2765.824,5531.648,921.6,1.0,1.0,1.0,100.0,45.78541735949451,3.0011111111111113,2765.824,1.991113678961496,1.991113678961496,0.1305121527777777,3.791491284724702e-05,compute-side,1,45.7854,55.0707,1.2028,1.9748
rooflines_stacking/slurm-2622147_wsc_dirty_t0-255_c0-255_16384pix_20deg_16cores_uprof_roofline/AMDuProfPcm-Roofline_Mar-06-2026_22-30-57/report.json,slurm-2622147_wsc_dirty_t0-255_c0-255_16384pix_20deg_16cores_uprof_roofline,AMD EPYC 9334 32-Core Processor,16,4148.303,AMDuProfPcm roofline -O /work/seams/orliac/oskar/skalow/gleam_benchmarks/profiling_cpu/slurm-2622147_wsc_dirty_t0-255_c0-255_16384pix_20deg_16cores_uprof_roofline /home/orliac/MYSPACK/v1.1.1/environments/kuma_111_idg_dev/.spack-env/view/bin/wsclean -j 16 -abs-mem 333 -verbose -log-time -channel-range 0 256 -size 16384 16384 -scale 4.3945312asec -pol I -weight natural -name /work/seams/orliac/oskar/skalow/gleam_benchmarks/profiling_cpu/slurm-2622147_wsc_dirty_t0-255_c0-255_16384pix_20deg_16cores -niter 0 -interval 0 256 -gridder idg -idg-mode cpu /scratch/orliac/SEAMS_16/oskar_skalow_gleam_256t_151MHz_256c_single.ms,43.8069,332.118,7.5814,11.5206,2765.824,5531.648,921.6,6.030756827133121,16.0,2.8179397695877086,17.61212355992318,43.80694858469412,3.0011111111111113,2765.824,12.007922412995187,12.007922412995187,0.8226345486111111,0.0001109064876087,compute-side,16,43.8069,332.118,7.5814,11.5206
rooflines_stacking/slurm-2622148_wsc_dirty_t0-255_c0-255_16384pix_20deg_32cores_uprof_roofline/AMDuProfPcm-Roofline_Mar-06-2026_22-35-16/report.json,slurm-2622148_wsc_dirty_t0-255_c0-255_16384pix_20deg_32cores_uprof_roofline,AMD EPYC 9334 32-Core Processor,32,4149.121,AMDuProfPcm roofline -O /work/seams/orliac/oskar/skalow/gleam_benchmarks/profiling_cpu/slurm-2622148_wsc_dirty_t0-255_c0-255_16384pix_20deg_32cores_uprof_roofline /home/orliac/MYSPACK/v1.1.1/environments/kuma_111_idg_dev/.spack-env/view/bin/wsclean -j 32 -abs-mem 333 -verbose -log-time -channel-range 0 256 -size 16384 16384 -scale 4.3945312asec -pol I -weight natural -name /work/seams/orliac/oskar/skalow/gleam_benchmarks/profiling_cpu/slurm-2622148_wsc_dirty_t0-255_c0-255_16384pix_20deg_32cores -niter 0 -interval 0 256 -gridder idg -idg-mode cpu /scratch/orliac/SEAMS_32/oskar_skalow_gleam_256t_151MHz_256c_single.ms,45.6456,388.8594,8.5191,13.9036,2765.824,5531.648,921.6,7.061094193464037,32.0,2.8173842122222994,8.804325663194685,45.64559636581329,3.0011111111111113,2765.824,14.059441237041836,14.059441237041836,0.9243815104166666,-7.961745954846108e-06,compute-side,32,45.6456,388.8594,8.5191,13.9036
rooflines_stacking/slurm-2622149_wsc_dirty_t0-255_c0-255_16384pix_20deg_64cores_uprof_roofline/AMDuProfPcm-Roofline_Mar-06-2026_22-47-11/report.json,slurm-2622149_wsc_dirty_t0-255_c0-255_16384pix_20deg_64cores_uprof_roofline,AMD EPYC 9334 32-Core Processor,64,4147.035,AMDuProfPcm roofline -O /work/seams/orliac/oskar/skalow/gleam_benchmarks/profiling_cpu/slurm-2622149_wsc_dirty_t0-255_c0-255_16384pix_20deg_64cores_uprof_roofline /home/orliac/MYSPACK/v1.1.1/environments/kuma_111_idg_dev/.spack-env/view/bin/wsclean -j 64 -abs-mem 333 -verbose -log-time -channel-range 0 256 -size 16384 16384 -scale 4.3945312asec -pol I -weight natural -name /work/seams/orliac/oskar/skalow/gleam_benchmarks/profiling_cpu/slurm-2622149_wsc_dirty_t0-255_c0-255_16384pix_20deg_64cores -niter 0 -interval 0 256 -gridder idg -idg-mode cpu /scratch/orliac/SEAMS_64/oskar_skalow_gleam_256t_151MHz_256c_single.ms,46.7888,418.8391,8.9517,18.0618,2765.824,5531.648,921.6,7.60547986497357,64.0,2.818801384603699,4.40437716344328,46.78877755063284,3.0011111111111113,2765.824,15.143374994215105,15.143374994215105,0.9713216145833334,-4.7980215703806486e-05,compute-side,64,46.7888,418.8391,8.9517,18.0618
